x	y	Gx	Gy	class	filename
3942	5922	706468	1880040	0	train/N_NCALM_5_00009.tif
5740	7292	707367	1879355	0	train/N_NCALM_5_00010.tif
7727	5621	708360	1880191	0	train/N_NCALM_5_00011.tif
9654	4832	709324	1880585	0	train/N_NCALM_5_00012.tif
10616	4033	709805	1880985	0	train/N_NCALM_5_00013.tif
11054	3901	710024	1881051	0	train/N_NCALM_5_00014.tif
8995	4256	708994	1880873	0	train/N_NCALM_5_00015.tif
9581	2534	709287	1881734	0	train/N_NCALM_5_00016.tif
7628	4096	708311	1880953	0	train/N_NCALM_5_00017.tif
9877	2522	709435	1881740	0	train/N_NCALM_5_00018.tif
8792	3864	708893	1881069	0	train/N_NCALM_5_00019.tif
4566	2235	706780	1881884	0	train/N_NCALM_5_00020.tif
7641	4342	708317	1880830	0	train/N_NCALM_5_00021.tif
5060	5511	707027	1880246	0	train/N_NCALM_5_00022.tif
16130	5373	712562	1880315	0	train/N_NCALM_5_00023.tif
4447	3545	706720	1881229	0	train/N_NCALM_5_00024.tif
5676	4275	707335	1880864	0	train/N_NCALM_5_00025.tif
10723	3039	709858	1881482	0	train/N_NCALM_5_00026.tif
2977	4003	705985	1881000	0	train/N_NCALM_5_00027.tif
4031	2198	706512	1881902	0	train/N_NCALM_5_00028.tif
4013	7972	706503	1879015	0	train/N_NCALM_5_00029.tif
3289	6016	706141	1879993	0	train/N_NCALM_5_00030.tif
5145	7506	707069	1879248	0	train/N_NCALM_5_00031.tif
7970	3935	708482	1881034	0	train/N_NCALM_5_00032.tif
14275	4890	711634	1880556	0	train/N_NCALM_5_00033.tif
3926	2072	706460	1881965	0	train/N_NCALM_5_00034.tif
8791	1215	708892	1882394	0	train/N_NCALM_5_00035.tif
5195	4209	707094	1880897	0	train/N_NCALM_5_00036.tif
12191	2336	710592	1881833	0	train/N_NCALM_5_00037.tif
4194	4602	706594	1880700	0	train/N_NCALM_5_00038.tif
10355	3304	709674	1881349	0	train/N_NCALM_5_00039.tif
9422	1763	709208	1882120	0	train/N_NCALM_5_00040.tif
4403	4714	706698	1880644	0	train/N_NCALM_5_00041.tif
10872	3815	709933	1881094	0	train/N_NCALM_5_00042.tif
9584	4573	709289	1880715	0	train/N_NCALM_5_00043.tif
11050	1717	710022	1882143	0	train/N_NCALM_5_00044.tif
13007	5053	711000	1880475	0	train/N_NCALM_5_00045.tif
15422	4953	712208	1880525	0	train/N_NCALM_5_00046.tif
3240	3658	706117	1881172	0	train/N_NCALM_5_00047.tif
11330	3473	710162	1881265	0	train/N_NCALM_5_00048.tif
3591	7160	706292	1879421	0	train/N_NCALM_5_00049.tif
7498	2504	708246	1881749	0	train/N_NCALM_5_00050.tif
10690	3127	709842	1881438	0	train/N_NCALM_5_00051.tif
10931	2820	709962	1881591	0	train/N_NCALM_5_00052.tif
1202	5795	705098	1880104	0	train/N_NCALM_5_00053.tif
11870	4583	710432	1880710	0	train/N_NCALM_5_00054.tif
12678	4761	710836	1880621	0	train/N_NCALM_5_00055.tif
6956	1831	707975	1882086	0	train/N_NCALM_5_00056.tif
11010	4190	710002	1880906	0	train/N_NCALM_5_00057.tif
5179	2308	707086	1881847	0	train/N_NCALM_5_00058.tif
3110	4573	706052	1880715	0	train/N_NCALM_5_00059.tif
5390	4265	707192	1880869	0	train/N_NCALM_5_00060.tif
7798	2849	708396	1881577	0	train/N_NCALM_5_00061.tif
8685	1024	708839	1882489	0	train/N_NCALM_5_00062.tif
5502	3823	707248	1881090	0	train/N_NCALM_5_00063.tif
6512	4786	707753	1880608	0	train/N_NCALM_5_00064.tif
8178	5667	708586	1880168	0	train/N_NCALM_5_00065.tif
7649	5557	708321	1880223	0	train/N_NCALM_5_00066.tif
11774	5044	710384	1880479	0	train/N_NCALM_5_00067.tif
4989	4234	706991	1880884	0	train/N_NCALM_5_00068.tif
4303	6145	706648	1879929	0	train/N_NCALM_5_00069.tif
4659	7212	706826	1879395	0	train/N_NCALM_5_00070.tif
9487	1810	709240	1882096	0	train/N_NCALM_5_00071.tif
7283	4672	708138	1880665	0	train/N_NCALM_5_00072.tif
4257	2153	706625	1881925	0	train/N_NCALM_5_00073.tif
1274	5628	705134	1880187	0	train/N_NCALM_5_00074.tif
10944	1632	709969	1882185	0	train/N_NCALM_5_00075.tif
15155	4853	712074	1880575	0	train/N_NCALM_5_00076.tif
2099	6818	705546	1879592	0	train/N_NCALM_5_00077.tif
2264	5373	705629	1880315	0	train/N_NCALM_5_00078.tif
2839	6447	705916	1879778	0	train/N_NCALM_5_00079.tif
9401	2008	709197	1881997	0	train/N_NCALM_5_00080.tif
11656	3229	710325	1881387	0	train/N_NCALM_5_00081.tif
9765	2834	709379	1881584	0	train/N_NCALM_5_00082.tif
14409	4667	711701	1880668	0	train/N_NCALM_5_00083.tif
14226	4670	711610	1880666	0	train/N_NCALM_5_00084.tif
11100	4587	710047	1880708	0	train/N_NCALM_5_00085.tif
10078	3595	709536	1881204	0	train/N_NCALM_5_00086.tif
10081	1969	709537	1882017	0	train/N_NCALM_5_00087.tif
9571	4489	709282	1880757	0	train/N_NCALM_5_00088.tif
8949	3890	708971	1881056	0	train/N_NCALM_5_00089.tif
10176	4746	709585	1880628	0	train/N_NCALM_5_00090.tif
2265	5046	705629	1880478	0	train/N_NCALM_5_00091.tif
15531	5331	712262	1880336	0	train/N_NCALM_5_00092.tif
14533	5577	711763	1880213	0	train/N_NCALM_5_00093.tif
9771	2045	709382	1881979	0	train/N_NCALM_5_00094.tif
7155	3893	708074	1881055	0	train/N_NCALM_5_00095.tif
10771	1659	709882	1882172	0	train/N_NCALM_5_00096.tif
12793	5119	710893	1880442	0	train/N_NCALM_5_00097.tif
14686	5441	711840	1880281	0	train/N_NCALM_5_00098.tif
4901	7115	706947	1879444	0	train/N_NCALM_5_00099.tif
4436	1982	706715	1882010	0	train/N_NCALM_5_00100.tif
7339	3515	708166	1881244	0	train/N_NCALM_5_00101.tif
9956	1822	709475	1882090	0	train/N_NCALM_5_00102.tif
3450	5665	706222	1880169	0	train/N_NCALM_5_00103.tif
7363	2904	708178	1881549	0	train/N_NCALM_5_00104.tif
8927	4316	708960	1880843	0	train/N_NCALM_5_00105.tif
10260	1589	709627	1882207	0	train/N_NCALM_5_00106.tif
8887	1418	708940	1882292	0	train/N_NCALM_5_00107.tif
4824	4237	706909	1880883	0	train/N_NCALM_5_00108.tif
5288	3680	707141	1881161	0	train/N_NCALM_5_00109.tif
11343	3058	710168	1881472	0	train/N_NCALM_5_00110.tif
3410	6322	706202	1879840	0	train/N_NCALM_5_00111.tif
12847	4382	710920	1880810	0	train/N_NCALM_5_00112.tif
4757	3058	706875	1881472	0	train/N_NCALM_5_00113.tif
4572	2020	706783	1881991	0	train/N_NCALM_5_00114.tif
10831	2419	709912	1881792	0	train/N_NCALM_5_00115.tif
2827	6610	705910	1879696	0	train/N_NCALM_5_00116.tif
2646	5559	705820	1880222	0	train/N_NCALM_5_00117.tif
4907	4955	706950	1880524	0	train/N_NCALM_5_00118.tif
3005	5122	705999	1880440	0	train/N_NCALM_5_00119.tif
12178	3273	710586	1881365	0	train/N_NCALM_5_00120.tif
4277	7471	706635	1879266	0	train/N_NCALM_5_00121.tif
8574	5341	708784	1880331	0	train/N_NCALM_5_00122.tif
9707	4254	709350	1880874	0	train/N_NCALM_5_00123.tif
6297	6930	707645	1879536	0	train/N_NCALM_5_00124.tif
9212	3777	709103	1881113	0	train/N_NCALM_5_00125.tif
6029	2800	707511	1881601	0	train/N_NCALM_5_00126.tif
1997	5109	705495	1880447	0	train/N_NCALM_5_00127.tif
5235	3312	707114	1881345	0	train/N_NCALM_5_00128.tif
12791	4399	710892	1880802	0	train/N_NCALM_5_00129.tif
10668	2467	709831	1881768	0	train/N_NCALM_5_00130.tif
8322	5642	708658	1880180	0	train/N_NCALM_5_00131.tif
6616	6787	707805	1879608	0	train/N_NCALM_5_00132.tif
12006	2583	710500	1881710	0	train/N_NCALM_5_00133.tif
8846	1823	708920	1882090	0	train/N_NCALM_5_00134.tif
7139	4127	708066	1880938	0	train/N_NCALM_5_00135.tif
6521	3675	707757	1881164	0	train/N_NCALM_5_00136.tif
6381	5247	707687	1880378	0	train/N_NCALM_5_00137.tif
9197	826	709095	1882588	0	train/N_NCALM_5_00138.tif
5544	3922	707269	1881040	0	train/N_NCALM_5_00139.tif
10057	4873	709525	1880565	0	train/N_NCALM_5_00140.tif
6865	3484	707929	1881259	0	train/N_NCALM_5_00141.tif
8281	4328	708637	1880837	0	train/N_NCALM_5_00142.tif
7394	4574	708194	1880714	0	train/N_NCALM_5_00143.tif
4680	6156	706837	1879923	0	train/N_NCALM_5_00144.tif
10219	3319	709606	1881342	0	train/N_NCALM_5_00145.tif
9184	3941	709089	1881031	0	train/N_NCALM_5_00146.tif
3428	6141	706211	1879931	0	train/N_NCALM_5_00147.tif
8027	5584	708510	1880209	0	train/N_NCALM_5_00148.tif
4352	4708	706673	1880647	0	train/N_NCALM_5_00149.tif
9268	1176	709131	1882413	0	train/N_NCALM_5_00150.tif
5564	7248	707279	1879377	0	train/N_NCALM_5_00151.tif
11762	4032	710378	1880985	0	train/N_NCALM_5_00152.tif
5397	5766	707195	1880118	0	train/N_NCALM_5_00153.tif
4768	2697	706881	1881653	0	train/N_NCALM_5_00154.tif
14283	4898	711638	1880552	0	train/N_NCALM_5_00155.tif
10436	3457	709715	1881273	0	train/N_NCALM_5_00156.tif
10411	1542	709702	1882230	0	train/N_NCALM_5_00157.tif
8181	1826	708587	1882088	0	train/N_NCALM_5_00158.tif
1969	5137	705481	1880433	0	train/N_NCALM_5_00159.tif
4286	3414	706640	1881294	0	train/N_NCALM_5_00160.tif
7553	2880	708273	1881561	0	train/N_NCALM_5_00161.tif
8514	2721	708754	1881641	0	train/N_NCALM_5_00162.tif
13983	5530	711488	1880236	0	train/N_NCALM_5_00163.tif
8667	5066	708830	1880468	0	train/N_NCALM_5_00164.tif
7545	5377	708269	1880313	0	train/N_NCALM_5_00165.tif
13027	4499	711010	1880752	0	train/N_NCALM_5_00166.tif
3578	6753	706286	1879625	0	train/N_NCALM_5_00167.tif
11889	2864	710441	1881569	0	train/N_NCALM_5_00168.tif
3760	8010	706377	1878996	0	train/N_NCALM_5_00169.tif
10102	761	709548	1882621	0	train/N_NCALM_5_00170.tif
4116	6787	706555	1879608	0	train/N_NCALM_5_00171.tif
6526	5539	707760	1880232	0	train/N_NCALM_5_00172.tif
6835	3147	707914	1881428	0	train/N_NCALM_5_00173.tif
5418	3635	707206	1881184	0	train/N_NCALM_5_00174.tif
9173	4288	709083	1880857	0	train/N_NCALM_5_00175.tif
3768	2727	706381	1881638	0	train/N_NCALM_5_00176.tif
7165	5960	708079	1880021	0	train/N_NCALM_5_00177.tif
10573	1751	709783	1882126	0	train/N_NCALM_5_00178.tif
12017	3333	710505	1881335	0	train/N_NCALM_5_00179.tif
9790	3022	709392	1881490	0	train/N_NCALM_5_00180.tif
9420	4311	709207	1880846	0	train/N_NCALM_5_00181.tif
12024	3258	710509	1881372	0	train/N_NCALM_5_00182.tif
3039	6911	706016	1879546	0	train/N_NCALM_5_00183.tif
14220	5069	711607	1880467	0	train/N_NCALM_5_00184.tif
4779	6569	706886	1879717	0	train/N_NCALM_5_00185.tif
1463	4936	705228	1880533	0	train/N_NCALM_5_00186.tif
4662	7238	706828	1879382	0	train/N_NCALM_5_00187.tif
12889	4434	710941	1880784	0	train/N_NCALM_5_00188.tif
1972	4861	705483	1880571	0	train/N_NCALM_5_00189.tif
4623	7239	706808	1879382	0	train/N_NCALM_5_00190.tif
5869	6810	707431	1879596	0	train/N_NCALM_5_00191.tif
9149	988	709071	1882507	0	train/N_NCALM_5_00192.tif
9899	1017	709446	1882493	0	train/N_NCALM_5_00193.tif
5203	2784	707098	1881609	0	train/N_NCALM_5_00194.tif
15517	5108	712255	1880447	0	train/N_NCALM_5_00195.tif
4130	5614	706562	1880194	0	train/N_NCALM_5_00196.tif
7741	4247	708367	1880878	0	train/N_NCALM_5_00197.tif
12276	4680	710635	1880661	0	train/N_NCALM_5_00198.tif
8464	5570	708729	1880216	0	train/N_NCALM_5_00199.tif
3959	4488	706476	1880757	0	train/N_NCALM_5_00200.tif
11115	3890	710054	1881056	0	train/N_NCALM_5_00201.tif
14367	5627	711680	1880188	0	train/N_NCALM_5_00202.tif
10405	3592	709699	1881205	0	train/N_NCALM_5_00203.tif
9102	3485	709048	1881259	0	train/N_NCALM_5_00204.tif
15994	5460	712494	1880271	0	train/N_NCALM_5_00205.tif
11102	3331	710048	1881336	0	train/N_NCALM_5_00206.tif
16257	5702	712625	1880150	0	train/N_NCALM_5_00207.tif
10507	2081	709750	1881961	0	train/N_NCALM_5_00208.tif
9313	1303	709153	1882350	0	train/N_NCALM_5_00209.tif
3922	5125	706458	1880439	0	train/N_NCALM_5_00210.tif
3305	6560	706149	1879721	0	train/N_NCALM_5_00211.tif
4708	6155	706851	1879924	0	train/N_NCALM_5_00212.tif
16260	5137	712627	1880433	0	train/N_NCALM_5_00213.tif
10574	3187	709784	1881408	0	train/N_NCALM_5_00214.tif
12963	5100	710978	1880451	0	train/N_NCALM_5_00215.tif
5644	5979	707319	1880012	0	train/N_NCALM_5_00216.tif
6178	5124	707586	1880439	0	train/N_NCALM_5_00217.tif
3001	7186	705997	1879408	0	train/N_NCALM_5_00218.tif
6339	2278	707666	1881862	0	train/N_NCALM_5_00219.tif
10789	3580	709891	1881211	0	train/N_NCALM_5_00220.tif
7589	2359	708291	1881822	0	train/N_NCALM_5_00221.tif
5896	4496	707445	1880753	0	train/N_NCALM_5_00222.tif
5458	6842	707226	1879580	0	train/N_NCALM_5_00223.tif
4420	2990	706707	1881506	0	train/N_NCALM_5_00224.tif
3781	6950	706387	1879526	0	train/N_NCALM_5_00225.tif
10174	1614	709584	1882194	0	train/N_NCALM_5_00226.tif
15250	5260	712122	1880371	0	train/N_NCALM_5_00227.tif
13017	4415	711005	1880794	0	train/N_NCALM_5_00228.tif
15127	5190	712060	1880406	0	train/N_NCALM_5_00229.tif
9309	2074	709151	1881964	0	train/N_NCALM_5_00230.tif
1560	5292	705277	1880355	0	train/N_NCALM_5_00231.tif
4625	3998	706809	1881002	0	train/N_NCALM_5_00232.tif
12199	3603	710596	1881200	0	train/N_NCALM_5_00233.tif
4538	3679	706766	1881162	0	train/N_NCALM_5_00234.tif
16252	5650	712623	1880176	0	train/N_NCALM_5_00235.tif
7012	3596	708003	1881203	0	train/N_NCALM_5_00236.tif
2890	3930	705942	1881036	0	train/N_NCALM_5_00237.tif
3252	4171	706123	1880916	0	train/N_NCALM_5_00238.tif
3368	3981	706181	1881011	0	train/N_NCALM_5_00239.tif
5838	3900	707416	1881051	0	train/N_NCALM_5_00240.tif
7979	4831	708486	1880586	0	train/N_NCALM_5_00241.tif
2222	4890	705608	1880556	0	train/N_NCALM_5_00242.tif
4361	3833	706677	1881085	0	train/N_NCALM_5_00243.tif
11110	3592	710052	1881205	0	train/N_NCALM_5_00244.tif
6254	2792	707624	1881605	0	train/N_NCALM_5_00245.tif
1569	6477	705281	1879763	0	train/N_NCALM_5_00246.tif
6872	4670	707933	1880666	0	train/N_NCALM_5_00247.tif
4684	7717	706839	1879143	0	train/N_NCALM_5_00248.tif
9022	1955	709008	1882024	0	train/N_NCALM_5_00249.tif
6842	4991	707918	1880506	0	train/N_NCALM_5_00250.tif
9713	933	709353	1882535	0	train/N_NCALM_5_00251.tif
11416	3233	710205	1881385	0	train/N_NCALM_5_00252.tif
4843	4168	706918	1880917	0	train/N_NCALM_5_00253.tif
6386	2066	707690	1881968	0	train/N_NCALM_5_00254.tif
6720	4269	707857	1880867	0	train/N_NCALM_5_00255.tif
9113	3811	709053	1881096	0	train/N_NCALM_5_00256.tif
4752	2282	706873	1881860	0	train/N_NCALM_5_00257.tif
8838	5344	708916	1880329	0	train/N_NCALM_5_00258.tif
4099	5906	706546	1880048	0	train/N_NCALM_5_00259.tif
14034	5307	711514	1880348	0	train/N_NCALM_5_00260.tif
6138	5916	707566	1880043	0	train/N_NCALM_5_00261.tif
4935	3811	706964	1881096	0	train/N_NCALM_5_00262.tif
10941	3860	709967	1881071	0	train/N_NCALM_5_00263.tif
4757	4658	706875	1880672	0	train/N_NCALM_5_00264.tif
6271	3714	707632	1881144	0	train/N_NCALM_5_00265.tif
7292	2614	708143	1881694	0	train/N_NCALM_5_00266.tif
5700	6100	707347	1879951	0	train/N_NCALM_5_00267.tif
7276	2348	708135	1881827	0	train/N_NCALM_5_00268.tif
8746	3946	708870	1881028	0	train/N_NCALM_5_00269.tif
3177	7097	706085	1879453	0	train/N_NCALM_5_00270.tif
12802	4508	710898	1880747	0	train/N_NCALM_5_00271.tif
9295	4503	709144	1880750	0	train/N_NCALM_5_00272.tif
4802	2266	706898	1881868	0	train/N_NCALM_5_00273.tif
11926	2963	710460	1881520	0	train/N_NCALM_5_00274.tif
4169	3815	706581	1881094	0	train/N_NCALM_5_00275.tif
11697	4816	710345	1880593	0	train/N_NCALM_5_00276.tif
9168	4018	709081	1880992	0	train/N_NCALM_5_00277.tif
15482	5248	712238	1880377	0	train/N_NCALM_5_00278.tif
5914	3982	707454	1881010	0	train/N_NCALM_5_00279.tif
14799	4884	711896	1880559	0	train/N_NCALM_5_00280.tif
5235	2220	707114	1881891	0	train/N_NCALM_5_00281.tif
14834	4910	711914	1880546	0	train/N_NCALM_5_00282.tif
4353	3535	706673	1881234	0	train/N_NCALM_5_00283.tif
9152	4499	709073	1880752	0	train/N_NCALM_5_00284.tif
2285	5400	705639	1880301	0	train/N_NCALM_5_00285.tif
4397	2897	706695	1881553	0	train/N_NCALM_5_00286.tif
14939	5162	711966	1880420	0	train/N_NCALM_5_00287.tif
4249	6494	706621	1879754	0	train/N_NCALM_5_00288.tif
15909	5098	712451	1880452	0	train/N_NCALM_5_00289.tif
4838	6262	706916	1879870	0	train/N_NCALM_5_00290.tif
8704	4142	708849	1880930	0	train/N_NCALM_5_00291.tif
4911	2306	706952	1881848	0	train/N_NCALM_5_00292.tif
3473	7443	706233	1879280	0	train/N_NCALM_5_00293.tif
6172	2306	707583	1881848	0	train/N_NCALM_5_00294.tif
11824	4515	710409	1880744	0	train/N_NCALM_5_00295.tif
4636	3172	706815	1881415	0	train/N_NCALM_5_00296.tif
5311	4633	707152	1880685	0	train/N_NCALM_5_00297.tif
8088	1589	708541	1882207	0	train/N_NCALM_5_00298.tif
4285	3791	706639	1881106	0	train/N_NCALM_5_00299.tif
13982	4647	711488	1880678	0	train/N_NCALM_5_00300.tif
8530	3523	708762	1881240	0	train/N_NCALM_5_00301.tif
9080	4012	709037	1880995	0	train/N_NCALM_5_00302.tif
4642	6972	706818	1879515	0	train/N_NCALM_5_00303.tif
6143	4066	707568	1880968	0	train/N_NCALM_5_00304.tif
6576	2741	707785	1881631	0	train/N_NCALM_5_00305.tif
7037	1758	708015	1882122	0	train/N_NCALM_5_00306.tif
8468	4601	708731	1880701	0	train/N_NCALM_5_00307.tif
5142	6586	707068	1879708	0	train/N_NCALM_5_00308.tif
9455	1348	709224	1882327	0	train/N_NCALM_5_00309.tif
11848	3603	710421	1881200	0	train/N_NCALM_5_00310.tif
9395	4940	709194	1880531	0	train/N_NCALM_5_00311.tif
8401	4697	708697	1880653	0	train/N_NCALM_5_00312.tif
2932	3900	705963	1881051	0	train/N_NCALM_5_00313.tif
10549	2990	709771	1881506	0	train/N_NCALM_5_00314.tif
3844	7404	706419	1879299	0	train/N_NCALM_5_00315.tif
7473	5627	708233	1880188	0	train/N_NCALM_5_00316.tif
1686	6404	705340	1879799	0	train/N_NCALM_5_00317.tif
4333	6804	706663	1879599	0	train/N_NCALM_5_00318.tif
4710	7441	706852	1879281	0	train/N_NCALM_5_00319.tif
2890	6681	705942	1879661	0	train/N_NCALM_5_00320.tif
6215	3379	707604	1881312	0	train/N_NCALM_5_00321.tif
15418	5210	712206	1880396	0	train/N_NCALM_5_00322.tif
10782	2045	709888	1881979	0	train/N_NCALM_5_00323.tif
6274	4232	707634	1880885	0	train/N_NCALM_5_00324.tif
9318	4475	709156	1880764	0	train/N_NCALM_5_00325.tif
9448	4752	709221	1880625	0	train/N_NCALM_5_00326.tif
4372	2627	706683	1881688	0	train/N_NCALM_5_00327.tif
15955	5319	712474	1880342	0	train/N_NCALM_5_00328.tif
6224	3041	707609	1881481	0	train/N_NCALM_5_00329.tif
12831	4740	710912	1880631	0	train/N_NCALM_5_00330.tif
9185	4591	709089	1880706	0	train/N_NCALM_5_00331.tif
8374	4813	708684	1880595	0	train/N_NCALM_5_00332.tif
10059	806	709526	1882598	0	train/N_NCALM_5_00333.tif
9293	2537	709143	1881733	0	train/N_NCALM_5_00334.tif
3984	5446	706489	1880278	0	train/N_NCALM_5_00335.tif
6694	3786	707844	1881108	0	train/N_NCALM_5_00336.tif
2117	6670	705555	1879666	0	train/N_NCALM_5_00337.tif
2544	5003	705769	1880500	0	train/N_NCALM_5_00338.tif
10960	5009	709977	1880497	0	train/N_NCALM_5_00339.tif
9803	1562	709398	1882220	0	train/N_NCALM_5_00340.tif
8815	3643	708904	1881180	0	train/N_NCALM_5_00341.tif
9099	931	709046	1882536	0	train/N_NCALM_5_00342.tif
9960	3132	709477	1881435	0	train/N_NCALM_5_00343.tif
14836	5611	711915	1880196	0	train/N_NCALM_5_00344.tif
11249	3585	710121	1881209	0	train/N_NCALM_5_00345.tif
8452	3674	708723	1881164	0	train/N_NCALM_5_00346.tif
16023	5344	712508	1880329	0	train/N_NCALM_5_00347.tif
5701	4637	707347	1880683	0	train/N_NCALM_5_00348.tif
6737	4751	707865	1880626	0	train/N_NCALM_5_00349.tif
8942	4871	708968	1880566	0	train/N_NCALM_5_00350.tif
15863	4833	712428	1880585	0	train/N_NCALM_5_00351.tif
4103	7601	706548	1879201	0	train/N_NCALM_5_00352.tif
12168	2647	710581	1881678	0	train/N_NCALM_5_00353.tif
5097	2834	707045	1881584	0	train/N_NCALM_5_00354.tif
2996	3835	705995	1881084	0	train/N_NCALM_5_00355.tif
5431	7118	707212	1879442	0	train/N_NCALM_5_00356.tif
7985	5045	708489	1880479	0	train/N_NCALM_5_00357.tif
7517	3617	708255	1881193	0	train/N_NCALM_5_00358.tif
3717	2255	706355	1881874	0	train/N_NCALM_5_00359.tif
7449	1450	708221	1882276	0	train/N_NCALM_5_00360.tif
3004	6387	705999	1879808	0	train/N_NCALM_5_00361.tif
4343	2313	706668	1881845	0	train/N_NCALM_5_00362.tif
8340	5190	708667	1880406	0	train/N_NCALM_5_00363.tif
14485	5252	711739	1880375	0	train/N_NCALM_5_00364.tif
9318	4335	709156	1880834	0	train/N_NCALM_5_00365.tif
11076	2844	710035	1881579	0	train/N_NCALM_5_00366.tif
10793	4875	709893	1880564	0	train/N_NCALM_5_00367.tif
6055	3251	707524	1881376	0	train/N_NCALM_5_00368.tif
3384	3903	706189	1881050	0	train/N_NCALM_5_00369.tif
7110	3445	708052	1881279	0	train/N_NCALM_5_00370.tif
7180	3579	708087	1881212	0	train/N_NCALM_5_00371.tif
8178	4498	708586	1880752	0	train/N_NCALM_5_00372.tif
7251	6169	708122	1879917	0	train/N_NCALM_5_00373.tif
5723	4490	707358	1880756	0	train/N_NCALM_5_00374.tif
15793	5023	712393	1880490	0	train/N_NCALM_5_00375.tif
13252	4846	711123	1880578	0	train/N_NCALM_5_00376.tif
10946	1514	709970	1882244	0	train/N_NCALM_5_00377.tif
7394	2148	708194	1881927	0	train/N_NCALM_5_00378.tif
3679	3971	706336	1881016	0	train/N_NCALM_5_00379.tif
1660	5188	705327	1880407	0	train/N_NCALM_5_00380.tif
4459	2385	706726	1881809	0	train/N_NCALM_5_00381.tif
15445	5138	712219	1880432	0	train/N_NCALM_5_00382.tif
7394	3936	708194	1881033	0	train/N_NCALM_5_00383.tif
9011	1805	709002	1882099	0	train/N_NCALM_5_00384.tif
7094	4130	708044	1880936	0	train/N_NCALM_5_00385.tif
8645	4861	708819	1880571	0	train/N_NCALM_5_00386.tif
9961	3454	709477	1881274	0	train/N_NCALM_5_00387.tif
5020	4097	707007	1880953	0	train/N_NCALM_5_00388.tif
4001	4661	706497	1880671	0	train/N_NCALM_5_00389.tif
8279	4446	708636	1880778	0	train/N_NCALM_5_00390.tif
6583	2449	707788	1881777	0	train/N_NCALM_5_00391.tif
11057	3141	710025	1881431	0	train/N_NCALM_5_00392.tif
6659	2487	707826	1881758	0	train/N_NCALM_5_00393.tif
6627	6208	707810	1879897	0	train/N_NCALM_5_00394.tif
3324	6600	706159	1879701	0	train/N_NCALM_5_00395.tif
8007	5055	708500	1880474	0	train/N_NCALM_5_00396.tif
6640	5657	707817	1880173	0	train/N_NCALM_5_00397.tif
8029	4688	708511	1880657	0	train/N_NCALM_5_00398.tif
7772	1406	708383	1882298	0	train/N_NCALM_5_00399.tif
9999	2039	709496	1881982	0	train/N_NCALM_5_00400.tif
4286	7667	706640	1879168	0	train/N_NCALM_5_00401.tif
4563	6687	706778	1879658	0	train/N_NCALM_5_00402.tif
3060	4586	706027	1880708	0	train/N_NCALM_5_00403.tif
6180	2738	707587	1881632	0	train/N_NCALM_5_00404.tif
7272	5980	708133	1880011	0	train/N_NCALM_5_00405.tif
11689	2729	710341	1881637	0	train/N_NCALM_5_00406.tif
11077	2992	710035	1881505	0	train/N_NCALM_5_00407.tif
11759	4812	710376	1880595	0	train/N_NCALM_5_00408.tif
2337	6792	705665	1879605	0	train/N_NCALM_5_00409.tif
11653	4286	710323	1880858	0	train/N_NCALM_5_00410.tif
4867	4071	706930	1880966	0	train/N_NCALM_5_00411.tif
10583	3607	709788	1881198	0	train/N_NCALM_5_00412.tif
8343	4980	708668	1880511	0	train/N_NCALM_5_00413.tif
8638	4815	708816	1880594	0	train/N_NCALM_5_00414.tif
2648	5772	705821	1880115	0	train/N_NCALM_5_00415.tif
8551	1042	708772	1882480	0	train/N_NCALM_5_00416.tif
3681	7951	706337	1879026	0	train/N_NCALM_5_00417.tif
9584	1762	709289	1882120	0	train/N_NCALM_5_00418.tif
